,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
15682,Fair Strike,Buka Entertainment,26,9,"0 .. 20,000",205,0,205,0,399,399,0,67
15683,公主的逃脱日常,Other,9,3,"0 .. 20,000",0,0,0,0,0,0,0,1
15684,The Crystal Nebula,Other,16,2,"0 .. 20,000",0,0,0,0,199,199,0,1
15685,Touhou Kanjuden ~ Legacy of Lunatic Kingdom.,Other,453,8,"0 .. 20,000",64,0,64,0,1499,1499,0,12
15686,Sparky's Hunt,Other,6,3,"0 .. 20,000",0,0,0,0,99,99,0,2
15687,Quiplash 2 InterLASHional,Other,29,12,"0 .. 20,000",0,0,0,0,999,999,0,19
15688,Peanut,Other,5,4,"0 .. 20,000",0,0,0,0,479,479,0,5
15689,Strangers in a Strange Land,Other,50,33,"0 .. 20,000",0,0,0,0,499,499,0,1
15690,Monkey Slap,Bitlock Studio,50,21,"0 .. 20,000",0,0,0,0,199,199,0,36
15691,The Beanstalk,Other,9,4,"0 .. 20,000",0,0,0,0,0,0,0,1
15692,Elli,Other,4,0,"0 .. 20,000",0,0,0,0,809,899,10,1
15693,The Tower of Beatrice,Other,47,5,"0 .. 20,000",0,0,0,0,599,599,0,1
15694,Holy Avenger,Other,15,28,"0 .. 20,000",0,0,0,0,999,999,0,1
15695,101 Ways to Die,Other,30,7,"0 .. 20,000",0,0,0,0,999,999,0,1
15696,Nevertales: The Beauty Within Collector's Edition,Big Fish Games,12,2,"0 .. 20,000",0,0,0,0,999,999,0,327
15697,BARRAGE / 铁幕,Other,29,8,"0 .. 20,000",0,0,0,0,499,499,0,1
15698,Mr  Joshua Carrot,Other,3,1,"0 .. 20,000",0,0,0,0,99,99,0,1
15699,King's League II,Other,46,12,"0 .. 20,000",0,0,0,0,1599,1599,0,2
15700,Grisaia Phantom Trigger Vol.6,Frontwing USA,58,3,"0 .. 20,000",0,0,0,0,1499,1499,0,25
15701,VALIANT KNIGHTS Typing Battle,Other,15,17,"0 .. 20,000",0,0,0,0,0,0,0,6
15702,Old Town Stories,Other,13,4,"0 .. 20,000",0,0,0,0,0,0,0,8
15703,Boo Boo Bananas,Other,4,0,"0 .. 20,000",0,0,0,0,0,0,0,1
15704,热血战歌,Other,6,6,"0 .. 20,000",0,0,0,0,0,0,0,1
15705,Sally's Salon: Kiss & Make-Up,GameHouse,46,20,"0 .. 20,000",0,0,0,0,1299,1299,0,32
15706,Riskers,Other,34,26,"0 .. 20,000",0,0,0,0,999,999,0,18
15707,Guile & Glory: Firstborn,Other,3,0,"0 .. 20,000",0,0,0,0,999,999,0,1
15708,沙雕之路,Other,426,16,"0 .. 20,000",0,0,0,0,699,699,0,1
15709,Qbike: Cyberpunk Motorcycles,Other,32,20,"0 .. 20,000",0,0,0,0,999,999,0,7
15710,Bingo VR,Other,5,1,"0 .. 20,000",0,0,0,0,0,0,0,3
15711,The Witch's Yarn,Other,4,19,"0 .. 20,000",0,0,0,0,999,999,0,3
15712,Knockout Daddy,Other,9,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15713,POP: Methodology Experiment One,Other,51,33,"0 .. 20,000",0,0,0,0,399,399,0,1
15714,Untamed: Life Of A Cougar,Strategy First,71,44,"0 .. 20,000",877,10,877,10,1499,1499,0,145
15715,Trendpoker 3D: Free Online Poker,Other,24,11,"0 .. 20,000",0,0,0,0,0,0,0,6
15716,Dungeon Lurk II - Leona,Other,11,25,"0 .. 20,000",0,0,0,0,999,999,0,1
15717,Escape From Space Shredder,Other,4,1,"0 .. 20,000",0,0,0,0,299,299,0,1
15718,TTV2,Other,91,7,"0 .. 20,000",0,0,0,0,49,99,51,14
15719,Tower of Eglathia,Other,5,3,"0 .. 20,000",0,0,0,0,399,399,0,1
15720,QuestEvent,Other,7,20,"0 .. 20,000",0,0,0,0,299,299,0,1
15721,Dream Alone,Other,28,15,"0 .. 20,000",0,0,0,0,999,999,0,16
15722,Franchise Hockey Manager 6,Other,153,54,"0 .. 20,000",0,0,0,0,1999,1999,0,9
15723,S.A.I.A.'s Awakening: A Robothorium Visual Novel,Other,16,8,"0 .. 20,000",0,0,0,0,0,0,0,2
15724,Incredible Mandy,Other,99,10,"0 .. 20,000",0,0,0,0,1499,1499,0,2
15725,Hunahpu Quest. Mechanoid,Other,19,12,"0 .. 20,000",0,0,0,0,399,399,0,17
15726,Clicker: Mining Simulator,Other,41,72,"0 .. 20,000",6,0,6,0,49,99,51,11
15727,Heroines of Swords & Spells,Other,169,3,"0 .. 20,000",0,0,0,0,699,699,0,1
15728,A Salem Witch Trial - Murder Mystery,Other,39,19,"0 .. 20,000",0,0,0,0,299,299,0,2
15729,Zombie Clicker Defense,Bitlock Studio,21,21,"0 .. 20,000",0,0,0,0,199,199,0,36
15730,star of lemutia,Other,0,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15731,Tross,Other,20,31,"0 .. 20,000",3,0,3,0,499,499,0,1
15732,Tradewinds Classics,Other,55,2,"0 .. 20,000",0,0,0,0,499,499,0,10
15733,Nancy Drew: The Deadly Device,HeR Interactive,21,3,"0 .. 20,000",0,0,0,0,1999,1999,0,35
15734,Endhall,Other,86,17,"0 .. 20,000",0,0,0,0,299,299,0,1
15735,Stars and Snowdrops,Other,4,0,"0 .. 20,000",0,0,0,0,199,199,0,6
15736,Defense the Farm,Bitlock Studio,30,15,"0 .. 20,000",0,0,0,0,99,99,0,36
15737,My Butler,Other,40,36,"0 .. 20,000",0,0,0,0,999,999,0,18
15738,Duck Life: Space,Other,45,10,"0 .. 20,000",0,0,0,0,399,399,0,2
15739,Burger Shop 2,Other,71,4,"0 .. 20,000",0,0,0,0,699,699,0,3
15740,Nova Wing,Other,5,1,"0 .. 20,000",0,0,0,0,99,99,0,7
15741,Get Over Here,Strategy First,10,15,"0 .. 20,000",0,0,0,0,999,999,0,145
15742,Jack & the cat,Other,3,0,"0 .. 20,000",0,0,0,0,199,199,0,1
15743,The Way of Life: DEFINITIVE EDITION,Other,62,26,"0 .. 20,000",0,0,0,0,1499,1499,0,1
15744,Primordian,Other,81,23,"0 .. 20,000",0,0,0,0,1999,1999,0,2
15745,Knight Bewitched,Other,66,3,"0 .. 20,000",0,0,0,0,499,499,0,6
15746,JoustMania,Other,5,1,"0 .. 20,000",0,0,0,0,0,0,0,2
15747,Photos,Other,205,9,"0 .. 20,000",0,0,0,0,0,0,0,1
15748,The Light Keeps Us Safe,Other,90,45,"0 .. 20,000",0,0,0,0,1999,1999,0,4
15749,Slasher's Keep,Other,205,20,"0 .. 20,000",0,0,0,0,1399,1399,0,1
15750,FlickSync - Mad Hatter VR,Other,4,8,"0 .. 20,000",1,0,1,0,0,0,0,2
15751,18 Wheels of Steel: Convoy,Cosmi Valusoft,33,15,"0 .. 20,000",0,0,0,0,669,999,33,24
15752,Golf Peaks,Other,104,2,"0 .. 20,000",0,0,0,0,499,499,0,1
15753,Orion13,Other,6,1,"0 .. 20,000",0,0,0,0,1999,1999,0,1
15754,Muffled Warfare - Echolocation Shooter,Other,88,15,"0 .. 20,000",0,0,0,0,999,999,0,3
15755,HORROR OF THE DEEP,DRUNKEN APES,61,29,"0 .. 20,000",0,0,0,0,799,799,0,30
15756,Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,Other,22,15,"0 .. 20,000",0,0,0,0,299,299,0,2
15757,Ken ga Kimi,Other,346,8,"0 .. 20,000",0,0,0,0,4999,4999,0,1
15758,EMPORIUM,Other,86,34,"0 .. 20,000",0,0,0,0,199,199,0,1
15759,NOBUNAGA’S AMBITION: Reppuden with Power Up Kit / 信長の野望・烈風伝 with パワーアップキット,"KOEI TECMO GAMES CO., LTD.",19,8,"0 .. 20,000",0,0,0,0,1999,1999,0,79
15760,Wars Across The World,Plug In Digital,108,19,"0 .. 20,000",0,0,0,0,999,999,0,87
15761,Kamikaze Cube 2,Ghost_RUS Games,8,32,"0 .. 20,000",0,0,0,0,49,99,51,50
15762,Evolo.Evolution,Metal Fox,7,11,"0 .. 20,000",0,0,0,0,99,99,0,23
15763,Fat Chicken,Other,30,11,"0 .. 20,000",0,0,0,0,999,999,0,1
15764,Steve's Pub - Soda on tap,Other,4,3,"0 .. 20,000",0,0,0,0,0,0,0,1
15765,The soldier in the mine,Laush Studio,30,31,"0 .. 20,000",0,0,0,0,299,299,0,76
15766,Hidden Dimensions 3,Other,41,10,"0 .. 20,000",0,0,0,0,0,0,0,1
15767,Empty Handed,Other,1,0,"0 .. 20,000",0,0,0,0,250,250,0,1
15768,Call to Power II,Activision,24,20,"0 .. 20,000",0,0,0,0,599,599,0,52
15769,Jetball,Other,6,0,"0 .. 20,000",0,0,0,0,999,999,0,1
15770,Luxury Hotel Emporium,United Independent Entertainment GmbH,2,17,"0 .. 20,000",0,0,0,0,499,499,0,55
15771,I'm on Observation Duty,Other,134,10,"0 .. 20,000",0,0,0,0,199,199,0,2
15772,Crimson Hotel,Other,12,28,"0 .. 20,000",0,0,0,0,499,499,0,3
15773,Shine's Adventures 5(World Of Box),Other,26,1,"0 .. 20,000",0,0,0,0,179,299,40,5
15774,The Finnish Virtual Art Gallery,Other,2,0,"0 .. 20,000",0,0,0,0,0,0,0,2
15775,Corto Maltese - Secrets of Venice,Other,8,22,"0 .. 20,000",0,0,0,0,999,999,0,1
15776,Santa Run,Ghost_RUS Games,9,23,"0 .. 20,000",0,0,0,0,49,99,51,50
15777,Ballads of Reemus: When the Bed Bites,Other,36,2,"0 .. 20,000",0,0,0,0,499,499,0,1
15778,Neon Warp,Other,40,7,"0 .. 20,000",191,0,191,0,199,199,0,4
15779,Click&Fight,Other,13,25,"0 .. 20,000",0,0,0,0,99,99,0,1
15780,Bird Watcher,Other,40,15,"0 .. 20,000",0,0,0,0,199,199,0,1
15781,Borderlight,Other,1,2,"0 .. 20,000",0,0,0,0,0,0,0,6
15782,PaulPaul - Act 1,Other,26,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15783,Rad Rodgers: World One,Other,134,23,"0 .. 20,000",0,0,0,0,1999,1999,0,2
15784,Cortex,RewindApp,17,16,"0 .. 20,000",0,0,0,0,49,99,51,64
15785,Cookies vs. Claus,Other,148,18,"0 .. 20,000",0,0,0,0,299,299,0,3
15786,Sentinels of Freedom,Other,158,41,"0 .. 20,000",0,0,0,0,2499,2499,0,2
15787,Handball 16,Other,37,42,"0 .. 20,000",0,0,0,0,3999,3999,0,3
15788,Dream Channel,Other,6,3,"0 .. 20,000",2,0,2,0,0,0,0,2
15789,Robert Rodriguez’s THE LIMIT: An Immersive Cinema Experience,Other,39,29,"0 .. 20,000",0,0,0,0,499,499,0,1
15790,Defense of Roman Britain,Other,20,13,"0 .. 20,000",0,0,0,0,699,699,0,5
15791,Pottery Crafts: Hand-Made Simulator,Other,4,16,"0 .. 20,000",0,0,0,0,399,399,0,13
15792,Tower Dwellers,Other,17,15,"0 .. 20,000",0,0,0,0,699,699,0,2
15793,Saloon VR,Other,11,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15794,Lovers ' Smiles 2,Other,20,8,"0 .. 20,000",0,0,0,0,49,99,51,10
15795,Knights and Dungeons,Other,9,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15796,Path of Sin: Greed,Artifex Mundi,82,15,"0 .. 20,000",221,0,221,0,1499,1499,0,80
15797,Eternal Radiance,Other,205,20,"0 .. 20,000",0,0,0,0,1799,1799,0,5
15798,Operencia: The Stolen Sun,Other,140,27,"0 .. 20,000",0,0,0,0,2999,2999,0,6
15799,Ultimate Live Wallpaper,Other,39,47,"0 .. 20,000",0,0,0,0,399,399,0,5
15800,SpaceDweller,Other,14,7,"0 .. 20,000",0,0,0,0,999,999,0,2
15801,Super Blackjack Battle 2 Turbo Edition - The Card Warriors,Headup Games,18,13,"0 .. 20,000",0,0,0,0,1199,1199,0,24
15802,Escape from Chernobyl,Other,29,7,"0 .. 20,000",0,0,0,0,399,399,0,2
15803,Bot Land,Other,52,21,"0 .. 20,000",0,0,0,0,0,0,0,1
15804,3rd eye,Other,164,26,"0 .. 20,000",0,0,0,0,1499,1499,0,3
15805,Doors Push or Pull,Other,11,2,"0 .. 20,000",0,0,0,0,299,299,0,2
15806,Errant Heart,Other,1,1,"0 .. 20,000",0,0,0,0,399,399,0,1
15807,Lazaretto,Other,58,17,"0 .. 20,000",0,0,0,0,699,699,0,3
15808,The World is Your Weapon,Other,331,9,"0 .. 20,000",0,0,0,0,999,999,0,1
15809,Ripple,Other,21,9,"0 .. 20,000",0,0,0,0,99,99,0,2
15810,They Came From a Communist Planet,Other,41,5,"0 .. 20,000",0,0,0,0,0,0,0,3
15811,Gevaudan,Other,55,31,"0 .. 20,000",0,0,0,0,299,299,0,17
15812,Pink Rage Otome,Other,26,21,"0 .. 20,000",0,0,0,0,99,99,0,1
15813,It's Quiz Time,Other,77,29,"0 .. 20,000",0,0,0,0,1999,1999,0,4
15814,DOG GONE GOLFING,Other,24,8,"0 .. 20,000",0,0,0,0,199,199,0,3
15815,Genghis Khan II: Clan of the Gray Wolf / 蒼き狼と白き牝鹿・元朝秘史,"KOEI TECMO GAMES CO., LTD.",6,4,"0 .. 20,000",0,0,0,0,1299,1299,0,79
15816,If My Heart Had Wings -Flight Diary-,Other,292,17,"0 .. 20,000",0,0,0,0,1499,1499,0,8
15817,Jack Keane 2 - The Fire Within,Other,22,27,"0 .. 20,000",0,0,0,0,999,999,0,19
15818,Black Jewel,Forever Entertainment S. A.,55,10,"0 .. 20,000",0,0,0,0,199,199,0,54
15819,Hex-Up,Other,30,5,"0 .. 20,000",0,0,0,0,99,99,0,4
15820,Puzzle Sages,Other,2,3,"0 .. 20,000",0,0,0,0,199,199,0,1
15821,Contract,Other,32,25,"0 .. 20,000",0,0,0,0,299,299,0,1
15822,FACE,Other,33,20,"0 .. 20,000",0,0,0,0,99,99,0,10
15823,AchBall,Other,25,2,"0 .. 20,000",0,0,0,0,99,99,0,3
15824,The Polynesian Cultural Center VR Experience,Other,8,4,"0 .. 20,000",0,0,0,0,0,0,0,1
15825,Coffee Pot Terrarium,Other,3,4,"0 .. 20,000",0,0,0,0,499,499,0,1
15826,Fatal Fight,Other,47,14,"0 .. 20,000",0,0,0,0,299,299,0,1
15827,Deadly Contact,Other,22,4,"0 .. 20,000",0,0,0,0,0,0,0,2
15828,Jenny LeClue - Detectivu,Other,282,26,"0 .. 20,000",0,0,0,0,1999,1999,0,1
15829,Paper Monsters Recut,Other,26,12,"0 .. 20,000",0,0,0,0,799,799,0,1
15830,Airline Director 2 - Tycoon Game,Other,15,38,"0 .. 20,000",0,0,0,0,499,499,0,1
15831,The Barbarian and the Subterranean Caves,Other,33,11,"0 .. 20,000",228,0,228,0,499,499,0,6
15832,Harts,Other,43,31,"0 .. 20,000",0,0,0,0,199,199,0,1
15833,A Tale of Caos: Overture,Other,35,16,"0 .. 20,000",178,0,178,0,899,899,0,2
15834,Combat Cats,Other,36,6,"0 .. 20,000",0,0,0,0,299,299,0,1
15835,Torn,Other,82,50,"0 .. 20,000",70,0,70,0,2999,2999,0,7
15836,SCP: Blackout,Other,129,36,"0 .. 20,000",31,0,31,0,1999,1999,0,18
15837,Dungeons & Geese,Other,28,15,"0 .. 20,000",0,0,0,0,299,299,0,2
15838,Dreadhalls,Other,210,10,"0 .. 20,000",0,0,0,0,999,999,0,1
15839,XIII - Classic,Microids,87,5,"0 .. 20,000",0,0,0,0,599,599,0,56
15840,Gnomes Garden New home,8Floor,22,3,"0 .. 20,000",0,0,0,0,499,499,0,36
15841,Hiding Spot,Other,58,3,"0 .. 20,000",0,0,0,0,499,499,0,2
15842,Angels That Kill - The Final Cut,Other,11,14,"0 .. 20,000",0,0,0,0,499,499,0,2
15843,Life in the Dorms,Other,6,0,"0 .. 20,000",0,0,0,0,0,0,0,6
15844,HAMMY,Other,51,12,"0 .. 20,000",0,0,0,0,299,299,0,1
15845,Ganbare! Super Strikers,Other,41,5,"0 .. 20,000",0,0,0,0,999,999,0,1
15846,Krampus is Home,Other,64,8,"0 .. 20,000",0,0,0,0,1499,1499,0,1
15847,All My Gods,Qumaron,59,6,"0 .. 20,000",0,0,0,0,399,399,0,32
15848,EURGAVA - Tomb of Senza,Other,4,0,"0 .. 20,000",0,0,0,0,999,999,0,2
15849,Aveyond 4: Shadow of the Mist,Degica,126,5,"0 .. 20,000",0,0,0,0,1499,1499,0,97
15850,Vicious Circle,Other,168,93,"0 .. 20,000",0,0,0,0,0,0,0,3
15851,Kiya,Other,26,3,"0 .. 20,000",0,0,0,0,0,0,0,6
15852,"""BUTTS: The VR Experience""",Other,57,15,"0 .. 20,000",0,0,0,0,0,0,0,2
15853,De Fobos y Deimos,Other,43,2,"0 .. 20,000",0,0,0,0,0,0,0,1
15854,Monolight,Other,24,8,"0 .. 20,000",0,0,0,0,0,0,0,1
15855,My Holiday,Other,160,4,"0 .. 20,000",0,0,0,0,499,499,0,1
15856,SAS VS Zombies,Ghost_RUS Games,7,14,"0 .. 20,000",0,0,0,0,49,99,51,50
15857,Mibibli's Quest,Other,48,1,"0 .. 20,000",0,0,0,0,599,599,0,1
15858,Grimoire : Heralds of the Winged Exemplar (V2),Other,355,147,"0 .. 20,000",0,0,0,0,999,999,0,1
15859,Lost Grimoires 3: The Forgotten Well,Artifex Mundi,58,17,"0 .. 20,000",242,0,242,0,1499,1499,0,80
15860,The Political Machine 2020,Other,154,57,"0 .. 20,000",0,0,0,0,1499,1499,0,17
15861,Life is Pointless,Other,59,9,"0 .. 20,000",0,0,0,0,99,99,0,1
15862,Lost Borderline,Other,16,0,"0 .. 20,000",0,0,0,0,0,0,0,1
15863,Qvabllock,NedoStudio,62,15,"0 .. 20,000",0,0,0,0,99,99,0,35
15864,Paranormal Teens,Other,22,46,"0 .. 20,000",0,0,0,0,0,0,0,5
15865,Disney's Aladdin,Disney,31,15,"0 .. 20,000",0,0,0,0,0,0,0,40
15866,BadLads,Other,80,18,"0 .. 20,000",0,0,0,0,1299,1299,0,1
15867,Silent Depth 3D Submarine Simulation,Other,14,20,"0 .. 20,000",0,0,0,0,1499,1499,0,1
15868,Retro Pinball,Other,17,7,"0 .. 20,000",0,0,0,0,999,999,0,3
15869,Unlock The King,Minimol Games,57,3,"0 .. 20,000",0,0,0,0,99,99,0,21
15870,The Orphan A Tale of An Errant Ghost - Hidden Object Game,Other,1,8,"0 .. 20,000",0,0,0,0,299,299,0,1
15871,Tales From The Dragon Mountain 2: The Lair,Libredia Entertainment,5,11,"0 .. 20,000",0,0,0,0,699,699,0,21
15872,Robot Pirates,Other,6,5,"0 .. 20,000",0,0,0,0,199,199,0,2
15873,You are next,Other,3,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15874,Dragon Fantasy: The Black Tome of Ice,Other,12,11,"0 .. 20,000",245,0,245,0,999,999,0,9
15875,Crashed Lander,Other,38,12,"0 .. 20,000",305,0,305,0,499,499,0,2
15876,Hashtag Dungeon,Other,20,13,"0 .. 20,000",0,0,0,0,0,0,0,1
15877,ANARCHY,Other,2,0,"0 .. 20,000",0,0,0,0,139,399,65,1
15878,WaveLand,Other,51,5,"0 .. 20,000",0,0,0,0,499,499,0,2
15879,Ruin City Gasolina,Bitlock Studio,25,47,"0 .. 20,000",0,0,0,0,49,99,51,36
15880,Don't Feed,Other,33,11,"0 .. 20,000",44,0,44,0,0,0,0,3
15881,Army Men: Toys in Space,2K,30,12,"0 .. 20,000",0,0,0,0,599,599,0,58
15882,Henchman For Hire,Other,6,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15883,Gunpowder,Other,29,7,"0 .. 20,000",0,0,0,0,199,199,0,1
15884,Jupiter Hell,Other,275,24,"0 .. 20,000",0,0,0,0,2499,2499,0,1
15885,Puzzle Sisters Foer,Other,50,11,"0 .. 20,000",0,0,0,0,99,99,0,7
15886,Substance Painter 2020,Other,177,39,"0 .. 20,000",900,0,900,0,14999,14999,0,2
15887,The Bonfire: Forsaken Lands,Other,81,38,"0 .. 20,000",0,0,0,0,999,999,0,2
15888,Brain Sanguo,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
15889,My Coloring Book: Professions,For Kids,22,5,"0 .. 20,000",0,0,0,0,99,99,0,35
15890,Roommates,Winter Wolves,148,54,"0 .. 20,000",0,0,0,0,1624,2499,35,26
15891,Winner Winner Chicken Dinner!,W.T.B.,12,21,"0 .. 20,000",0,0,0,0,49,99,51,26
15892,Soup: the Game,Other,26,15,"0 .. 20,000",0,0,0,0,199,199,0,1
15893,ZAMB! Endless Extermination,Other,18,3,"0 .. 20,000",0,0,0,0,299,299,0,2
15894,Kenshō,Other,33,5,"0 .. 20,000",0,0,0,0,399,399,0,1
15895,The Rainy Port Keelung 雨港基隆,Other,299,45,"0 .. 20,000",0,0,0,0,2499,2499,0,3
15896,Roadworks - The Simulation,United Independent Entertainment GmbH,8,8,"0 .. 20,000",0,0,0,0,999,999,0,55
15897,Rising Lords,Other,179,47,"0 .. 20,000",0,0,0,0,1900,1900,0,1
15898,Tony Stewart's Sprint Car Racing,Other,107,13,"0 .. 20,000",0,0,0,0,2999,2999,0,1
15899,Great Toilet Simulator,Other,97,37,"0 .. 20,000",0,0,0,0,49,99,51,18
15900,时之扉,Other,16,12,"0 .. 20,000",0,0,0,0,0,0,0,1
15901,DreadEye VR,Other,62,14,"0 .. 20,000",0,0,0,0,1499,1499,0,4
15902,Professor Watts Memory Match: Shapes And Colors,Ripknot Systems,20,19,"0 .. 20,000",0,0,0,0,49,499,90,63
15903,Mines of Mars,Other,24,20,"0 .. 20,000",0,0,0,0,699,699,0,13
15904,Bucket Detective,Other,180,25,"0 .. 20,000",165,0,165,0,399,399,0,3
15905,"Bury Me, My Love",Dear Villagers,27,8,"0 .. 20,000",0,0,0,0,499,499,0,20
15906,Hentai Forest,RewindApp,30,15,"0 .. 20,000",0,0,0,0,49,99,51,64
15907,Midnight,Other,46,19,"0 .. 20,000",0,0,0,0,299,299,0,4
15908,Timelapse,Nightdive Studios,20,6,"0 .. 20,000",0,0,0,0,599,599,0,30
15909,Passage 4,Other,15,1,"0 .. 20,000",0,0,0,0,899,899,0,4
15910,1vs1: Battle Royale for the throne,КиКо,15,2,"0 .. 20,000",0,0,0,0,49,99,51,30
15911,CRAKEN,Other,37,12,"0 .. 20,000",0,0,0,0,89,299,70,1
15912,The Waylanders,Other,103,56,"0 .. 20,000",0,0,0,0,3499,3499,0,4
15913,My Pet Rock,Other,22,7,"0 .. 20,000",292,0,303,0,299,299,0,2
15914,Last Chance VR,Other,2,1,"0 .. 20,000",0,0,0,0,0,0,0,1
15915,Fight the Horror,Other,30,28,"0 .. 20,000",0,0,0,0,1499,1499,0,1
15916,Blind Justice,Other,12,12,"0 .. 20,000",0,0,0,0,999,999,0,6
15917,Fallen Legion: Rise to Glory,Other,44,23,"0 .. 20,000",0,0,0,0,2999,2999,0,1
15918,RACE Injection,Other,14,1,"0 .. 20,000",1,0,1,0,1299,1299,0,1
15919,A-Men 2,Other,11,12,"0 .. 20,000",0,0,0,0,899,899,0,4
15920,Jet Lancer,Other,274,18,"0 .. 20,000",0,0,0,0,1499,1499,0,20
15921,MotorSport Revolution,Other,14,63,"0 .. 20,000",0,0,0,0,1499,1499,0,7
15922,Zavix Tower,Other,258,79,"0 .. 20,000",0,0,0,0,999,999,0,3
15923,Challenge of the Five Realms: Spellbound in the World of Nhagardia,"Retroism, Nightdive Studios",4,3,"0 .. 20,000",0,0,0,0,699,699,0,25
15924,The End of Labyronia: Nerubis,Other,3,0,"0 .. 20,000",0,0,0,0,174,699,75,3
15925,NOBUNAGA'S AMBITION / 信長の野望,"KOEI TECMO GAMES CO., LTD.",6,1,"0 .. 20,000",0,0,0,0,1299,1299,0,79
15926,Hidden & Dangerous: Action Pack,2K,37,14,"0 .. 20,000",0,0,0,0,599,599,0,58
15927,12 Labours of Hercules VIII: How I Met Megara,Jetdogs Studios,101,2,"0 .. 20,000",0,0,0,0,299,299,0,29
15928,湛蓝星球-迷失·赛博之城,Other,18,2,"0 .. 20,000",0,0,0,0,1099,1099,0,1
15929,Alpha Locus VR,Other,19,2,"0 .. 20,000",0,0,0,0,0,0,0,1
15930,Hyspherical 2,Other,10,2,"0 .. 20,000",0,0,0,0,399,399,0,1
15931,Minimon,Other,38,38,"0 .. 20,000",0,0,0,0,999,999,0,1
15932,LogicBots,Other,126,27,"0 .. 20,000",278,0,278,0,599,1999,70,3
15933,Mental House,Other,10,12,"0 .. 20,000",0,0,0,0,1899,1899,0,1
15934,Knife Hit Dash,Other,24,40,"0 .. 20,000",0,0,0,0,399,399,0,6
15935,Imperi,Other,4,2,"0 .. 20,000",0,0,0,0,54,99,45,6
15936,Puzzle of Santa Girl VR,Other,1,1,"0 .. 20,000",0,0,0,0,1499,1499,0,5
15937,Asylamba: Influence,Other,35,8,"0 .. 20,000",0,0,0,0,599,599,0,1
15938,Dodge Diego,Other,9,3,"0 .. 20,000",0,0,0,0,99,99,0,9
15939,(Chinese PaladinSword and Fairy 6),Other,0,0,"0 .. 20,000",0,0,0,0,0,0,0,6
15940,The Way of Kings: Escape the Shattered Plains,Other,19,16,"0 .. 20,000",0,0,0,0,1099,1099,0,1
15941,Modern Tales: Age of Invention,Artifex Mundi,105,12,"0 .. 20,000",188,0,188,0,999,999,0,80
15942,Valley Of The Moon,Other,2,4,"0 .. 20,000",0,0,0,0,230,699,67,17
15943,NEW LIFE,Other,21,126,"0 .. 20,000",0,0,0,0,1199,1199,0,1
15944,Bowling at the Lake,Other,10,7,"0 .. 20,000",24,0,24,0,0,0,0,1
15945,CINEVEO - VR Cinema,Other,77,41,"0 .. 20,000",0,0,0,0,2999,2999,0,1
15946,Seems good archery game,Other,34,33,"0 .. 20,000",0,0,0,0,99,99,0,11
15947,Japanese Women - Animated Jigsaws,Other,91,5,"0 .. 20,000",0,0,0,0,999,999,0,6
15948,Galaxy of Trian Board Game,Other,3,2,"0 .. 20,000",0,0,0,0,499,499,0,1
15949,Treehouse Basketball,Other,13,9,"0 .. 20,000",0,0,0,0,0,0,0,1
15950,Super Blasting Boy,Other,40,16,"0 .. 20,000",0,0,0,0,49,499,90,11
15951,Cowboy Escape,Other,21,34,"0 .. 20,000",0,0,0,0,99,99,0,17
15952,Bloody and cruel story of toys,Other,3,9,"0 .. 20,000",0,0,0,0,299,299,0,8
15953,孙悟空大战机器金刚 / Sun Wukong VS Robot,Other,71,2,"0 .. 20,000",0,0,0,0,299,299,0,1
15954,Bombslinger,Plug In Digital,66,10,"0 .. 20,000",0,0,0,0,1199,1199,0,87
15955,Door,Other,61,37,"0 .. 20,000",0,0,0,0,699,699,0,5
15956,Hamsterdam,Other,60,12,"0 .. 20,000",0,0,0,0,799,799,0,5
15957,Grand Dude Simulator,Other,86,53,"0 .. 20,000",0,0,0,0,499,499,0,18
15958,ALICE VR,Other,67,101,"0 .. 20,000",0,0,0,0,999,999,0,10
15959,Citrouille: Sweet Witches,Plug In Digital,42,4,"0 .. 20,000",0,0,0,0,999,999,0,87
15960,Deep Below,Other,10,10,"0 .. 20,000",0,0,0,0,0,0,0,1
15961,Family Man: Prologue,Other,82,10,"0 .. 20,000",0,0,0,0,0,0,0,6
15962,Zimbo,Other,51,87,"0 .. 20,000",1,0,1,0,99,99,0,2
15963,Ancient Stories: Gods of Egypt,Alawar Entertainment,1,0,"0 .. 20,000",0,0,0,0,699,699,0,78
15964,Chess Sudoku,Other,58,2,"0 .. 20,000",0,0,0,0,499,499,0,7
15965,PONG Quest,Other,16,2,"0 .. 20,000",0,0,0,0,1499,1499,0,3
15966,Heroes of Dark Dungeon,Other,7,3,"0 .. 20,000",334,0,334,0,299,299,0,1
15967,ARENA an Age of Barbarians story,Other,92,46,"0 .. 20,000",373,0,373,0,999,999,0,1
