,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
4188,Lost Lands: Mahjong,FIVE-BN GAMES,4097,340,"100,000 .. 200,000",11,0,11,0,0,0,0,22
4189,Selfie : Sisters of the Amniotic Lens,KISS ltd,110,71,"100,000 .. 200,000",204,14,234,14,0,0,0,45
4190,Dessert Storm,EnsenaSoft,36,54,"100,000 .. 200,000",157,0,171,0,99,99,0,38
4191,The Treasure of the Dragon,Other,4,2,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4192,Bloodstained: Curse of the Moon,Other,2580,134,"100,000 .. 200,000",82,34,89,34,999,999,0,10
4193,Blackwell Unbound,Other,419,29,"100,000 .. 200,000",192,0,269,0,499,499,0,13
4194,Angels of Death,Other,2591,170,"100,000 .. 200,000",217,0,411,0,999,999,0,3
4195,Bear Party: Adventure,Other,1126,58,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4196,Zuma's Revenge!,Other,735,43,"100,000 .. 200,000",547,0,547,0,499,499,0,12
4197,Event[0],Other,1492,370,"100,000 .. 200,000",127,0,195,0,1999,1999,0,1
4198,Seek Girl Ⅲ,Other,1419,237,"100,000 .. 200,000",22,0,29,0,99,99,0,8
4199,FootLOL: Epic Fail League,Other,845,160,"100,000 .. 200,000",146,0,171,0,999,999,0,7
4200,Cubemen 2,Other,153,68,"100,000 .. 200,000",181,0,181,0,799,799,0,3
4201,SUPER CIRCUIT BREAKERS,Other,35,9,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4202,Dead Synchronicity: Tomorrow Comes Today,Daedalic Entertainment,778,137,"100,000 .. 200,000",0,0,0,0,999,999,0,58
4203,Alchemy Mysteries: Prague Legends,Jetdogs Studios,821,239,"100,000 .. 200,000",179,0,199,0,199,199,0,29
4204,JumpJet Rex,Other,394,45,"100,000 .. 200,000",28,0,53,0,999,999,0,3
4205,Broken Sword 2 - the Smoking Mirror: Remastered,Other,576,73,"100,000 .. 200,000",380,0,449,0,599,599,0,5
4206,Theatre of War,1C Entertainment,145,96,"100,000 .. 200,000",1,0,1,0,399,399,0,97
4207,Pixel Studio for pixel art,Other,460,26,"100,000 .. 200,000",0,0,0,0,0,0,0,2
4208,NecroVisioN: Lost Company,1C Entertainment,212,96,"100,000 .. 200,000",43,0,43,0,699,699,0,97
4209,Warplanes: WW2 Dogfight,Other,525,118,"100,000 .. 200,000",0,0,0,0,0,0,0,7
4210,Hive,Other,200,21,"100,000 .. 200,000",162,0,162,0,999,999,0,6
4211,Eventide: Slavic Fable,Artifex Mundi,557,33,"100,000 .. 200,000",276,0,278,0,999,999,0,79
4212,Madness Cubed,Other,417,164,"100,000 .. 200,000",784,0,1163,0,199,199,0,4
4213,1000 Amps,Other,242,63,"100,000 .. 200,000",0,0,0,0,499,499,0,5
4214,UltraGoodness,Other,136,35,"100,000 .. 200,000",261,0,270,0,599,599,0,2
4215,Geometric Sniper,Other,33,4,"100,000 .. 200,000",0,0,0,0,199,199,0,4
4216,Drakensang,Other,316,83,"100,000 .. 200,000",204,0,204,0,999,999,0,2
4217,Halcyon 6: Starbase Commander,Other,1069,209,"100,000 .. 200,000",296,0,419,0,1499,1499,0,2
4218,Lucid9: Inciting Incident,Sekai Project,854,86,"100,000 .. 200,000",9,0,9,0,0,0,0,112
4219,Caveman World: Mountains of Unga Boonga,GrabTheGames,350,177,"100,000 .. 200,000",243,0,240,0,199,199,0,41
4220,Windosill,Other,873,87,"100,000 .. 200,000",22,0,22,0,299,299,0,2
4221,eden*,MangaGamer,2280,88,"100,000 .. 200,000",160,0,173,0,1999,1999,0,51
4222,Plastic Playground,Other,46,98,"100,000 .. 200,000",1,0,1,0,0,0,0,1
4223,Tribloos 2,Other,236,44,"100,000 .. 200,000",260,0,278,0,499,499,0,4
4224,Town of Night,Back To Basics Gaming,58,58,"100,000 .. 200,000",277,0,293,0,199,199,0,54
4225,Harvest Seasons,Other,209,101,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4226,Super Mega Baseball: Extra Innings,Other,715,84,"100,000 .. 200,000",335,0,336,0,1299,1299,0,3
4227,Zombieland,Other,101,215,"100,000 .. 200,000",7,0,9,0,0,0,0,2
4228,Worms World Party Remastered,Team17 Digital Ltd,457,437,"100,000 .. 200,000",9,0,9,0,1499,1499,0,49
4229,Sports Bar VR,Other,662,89,"100,000 .. 200,000",108,0,108,0,1999,1999,0,2
4230,The Bug Butcher,Other,986,101,"100,000 .. 200,000",192,0,307,0,799,799,0,1
4231,Dark Egypt,Other,18,41,"100,000 .. 200,000",242,0,253,0,499,499,0,9
4232,MilMo,Other,315,75,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4233,World of Subways 3 – London Underground Circle Line,Aerosoft GmbH,329,122,"100,000 .. 200,000",0,0,0,0,1499,1499,0,26
4234,Uncanny Valley,Other,270,182,"100,000 .. 200,000",192,0,206,0,999,999,0,2
4235,Trackmania Turbo,Ubisoft,842,472,"100,000 .. 200,000",506,0,506,0,3999,3999,0,123
4236,Ironsight Asia (Pre-OBT ver.),Other,333,271,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4237,Yonder: The Cloud Catcher Chronicles,Other,2054,457,"100,000 .. 200,000",160,0,187,0,2499,2499,0,1
4238,Pleasure Puzzle:Portrait 趣拼拼：肖像画,Other,1175,82,"100,000 .. 200,000",0,0,0,0,99,99,0,7
4239,Marc Eckō's Getting Up: Contents Under Pressure,Devolver Digital,917,89,"100,000 .. 200,000",113,0,113,0,1499,1499,0,77
4240,One Drop Bot,Other,68,207,"100,000 .. 200,000",0,0,0,0,299,299,0,1
4241,Basement,Other,1234,339,"100,000 .. 200,000",962,0,1409,0,1999,1999,0,1
4242,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Other,688,79,"100,000 .. 200,000",403,0,403,0,1999,1999,0,1
4243,Dicey Dungeons,Other,3487,360,"100,000 .. 200,000",453,126,377,158,1499,1499,0,3
4244,Wildlife Park 2,Other,297,126,"100,000 .. 200,000",117,0,117,0,699,699,0,15
4245,Age of Fear: The Free World,Other,235,35,"100,000 .. 200,000",0,0,0,0,0,0,0,5
4246,Pester,Funbox Media Ltd,46,38,"100,000 .. 200,000",213,0,228,0,99,99,0,38
4247,Zengeon,Other,975,313,"100,000 .. 200,000",491,0,619,0,1999,1999,0,3
4248,The Park,Other,1791,751,"100,000 .. 200,000",192,0,205,0,1299,1299,0,11
4249,The chronicles of Emerland. Solitaire.,Other,101,31,"100,000 .. 200,000",242,0,245,0,399,399,0,9
4250,Krita,Other,786,73,"100,000 .. 200,000",0,0,0,0,999,999,0,1
4251,You Must Build A Boat,Other,730,149,"100,000 .. 200,000",287,0,344,0,499,499,0,2
4252,Sapper's bad dream,Other,14,15,"100,000 .. 200,000",209,0,224,0,399,399,0,8
4253,Yoku's Island Express,Team17 Digital Ltd,1780,66,"100,000 .. 200,000",164,0,176,0,1999,1999,0,49
4254,A Valley Without Wind 2,Other,97,106,"100,000 .. 200,000",115,0,229,0,1499,1499,0,11
4255,Sunset's Ashes,Other,108,11,"100,000 .. 200,000",475,0,475,0,0,0,0,1
4256,Steam Marines,Other,163,153,"100,000 .. 200,000",37,0,38,0,1999,1999,0,2
4257,Heroes of Annihilated Empires,Other,347,64,"100,000 .. 200,000",0,0,0,0,1499,1499,0,4
4258,Marbles on Stream,Other,374,88,"100,000 .. 200,000",0,0,0,0,0,0,0,2
4259,Fly'N,Other,398,62,"100,000 .. 200,000",107,0,171,0,999,999,0,6
4260,Lost Daughter,Other,55,189,"100,000 .. 200,000",0,0,0,0,499,499,0,1
4261,SENRAN KAGURA ESTIVAL VERSUS,Other,3682,179,"100,000 .. 200,000",816,29,1485,29,2999,2999,0,13
4262,Acan's Call: Act 1,Other,282,57,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4263,Choice Chamber,Other,171,65,"100,000 .. 200,000",268,0,244,0,999,999,0,3
4264,Guns n Zombies,Other,668,283,"100,000 .. 200,000",147,0,183,0,799,799,0,3
4265,DOKA 2 KISHKI EDITION,Other,2330,389,"100,000 .. 200,000",111,251,125,251,49,99,51,4
4266,Wildlife Park 3,Other,245,194,"100,000 .. 200,000",366,0,524,0,999,999,0,15
4267,Double Dragon IV,Arc System Works,373,231,"100,000 .. 200,000",0,0,0,0,699,699,0,30
4268,Sherlock Holmes - Nemesis,Other,158,57,"100,000 .. 200,000",30,0,30,0,999,999,0,13
4269,American Conquest: Fight Back,Other,214,105,"100,000 .. 200,000",1008,0,1609,0,499,499,0,8
4270,Breach & Clear: Deadline Rebirth (2016),Other,426,371,"100,000 .. 200,000",126,0,168,0,999,999,0,2
4271,Golf Galore,Other,167,40,"100,000 .. 200,000",0,0,0,0,99,99,0,2
4272,rooMaze,Sometimes You,93,58,"100,000 .. 200,000",249,257,267,257,199,199,0,48
4273,IRFaceRig,Other,18,17,"100,000 .. 200,000",1,0,1,0,0,0,0,3
4274,Clover Tale,FIVE-BN GAMES,511,168,"100,000 .. 200,000",0,0,0,0,0,0,0,22
4275,ARCADE GAME SERIES: GALAGA,BANDAI NAMCO Entertainment,377,53,"100,000 .. 200,000",15,6,16,6,399,399,0,71
4276,The Magic Circle,Other,1122,89,"100,000 .. 200,000",247,0,265,0,1999,1999,0,2
4277,Descent,Other,303,12,"100,000 .. 200,000",3,0,3,0,999,999,0,13
4278,Aces High III,Other,130,108,"100,000 .. 200,000",7,0,7,0,0,0,0,2
4279,The Baconing,Other,160,39,"100,000 .. 200,000",524,0,524,0,1499,1499,0,3
4280,Dungeons and Dragons: Daggerdale,Other,110,302,"100,000 .. 200,000",0,0,0,0,1499,1499,0,16
4281,Costume Quest 2,Other,584,78,"100,000 .. 200,000",214,0,214,0,1499,1499,0,1
4282,Peggle Nights,Other,551,33,"100,000 .. 200,000",630,0,996,0,499,499,0,12
4283,TROUBLESHOOTER: Abandoned Children,Other,2858,195,"100,000 .. 200,000",0,0,0,0,2499,2499,0,1
4284,Oceanhorn: Monster of Uncharted Seas,Other,1327,332,"100,000 .. 200,000",118,0,165,0,1499,1499,0,1
4285,THE KING OF FIGHTERS XIV STEAM EDITION,SNK CORPORATION,2154,454,"100,000 .. 200,000",857,0,1323,0,5999,5999,0,22
4286,Idle Wizard,Other,596,92,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4287,Mainland,Other,194,38,"100,000 .. 200,000",8,0,8,0,0,0,0,1
4288,Huntsman: The Orphanage (Halloween Edition),Other,69,169,"100,000 .. 200,000",21,0,21,0,899,899,0,1
4289,Evochron Legacy,Other,241,58,"100,000 .. 200,000",0,0,0,0,2499,2499,0,2
4290,The Lar,Other,621,36,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4291,Concrete Jungle,Other,434,49,"100,000 .. 200,000",282,0,215,0,699,699,0,1
4292,Meitetsu:Pure Station,Other,1801,57,"100,000 .. 200,000",2298,0,3820,0,2499,2499,0,12
4293,Fausts Alptraum,Other,627,55,"100,000 .. 200,000",1,0,1,0,0,0,0,1
4294,House of Caravan,Senpai Studios,441,212,"100,000 .. 200,000",184,0,221,0,49,499,90,24
4295,NeuroVoider,Dear Villagers,416,116,"100,000 .. 200,000",188,0,202,0,1399,1399,0,20
4296,Oniken: Unstoppable Edition,Other,648,140,"100,000 .. 200,000",231,0,246,0,499,499,0,2
4297,Toy Soldiers: Complete,Other,601,185,"100,000 .. 200,000",184,125,263,125,1499,1499,0,1
4298,Chess Ultra,Other,413,149,"100,000 .. 200,000",187,21,244,21,1299,1299,0,13
4299,Sniper Elite V2 Remastered,Rebellion,625,338,"100,000 .. 200,000",152,0,204,0,999,999,0,30
4300,Warzone 2100,Other,520,45,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4301,The Cat and the Coup,Other,885,57,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4302,TAPSONIC BOLD,Other,818,249,"100,000 .. 200,000",0,0,0,0,1999,1999,0,7
4303,STAR WARS: Rebel Assault I + II,"LucasArts, Lucasfilm, Disney",100,56,"100,000 .. 200,000",0,0,0,0,999,999,0,29
4304,The Original Strife: Veteran Edition,Nightdive Studios,395,37,"100,000 .. 200,000",331,0,457,0,999,999,0,30
4305,Zero Gear,Other,684,181,"100,000 .. 200,000",170,0,192,0,499,499,0,1
4306,DRAKERZ-Confrontation,Other,133,125,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4307,Avadon 2: The Corruption,Other,123,29,"100,000 .. 200,000",0,0,0,0,999,999,0,16
4308,Puzzle Dimension,Other,420,44,"100,000 .. 200,000",13,0,13,0,299,299,0,2
4309,Air Brawl,Other,864,295,"100,000 .. 200,000",56,0,57,0,0,0,0,5
4310,Tacoma,Other,2676,426,"100,000 .. 200,000",135,0,152,0,1999,1999,0,2
4311,Bulb Boy,Other,646,72,"100,000 .. 200,000",169,0,170,0,899,899,0,1
4312,"Mýrdalssandur, Iceland",Other,793,77,"100,000 .. 200,000",5,0,5,0,0,0,0,3
4313,Space Haven,Other,1823,248,"100,000 .. 200,000",2925,142,2925,142,2069,2299,10,3
4314,BlazeRush,Other,1045,145,"100,000 .. 200,000",800,0,800,0,999,999,0,2
4315,Mafia II: Definitive Edition,2K,2811,1994,"100,000 .. 200,000",218,94,268,141,2999,2999,0,58
4316,Odallus: The Dark Call,Other,908,103,"100,000 .. 200,000",86,0,100,0,999,999,0,2
4317,Taimumari,Other,173,43,"100,000 .. 200,000",277,0,301,0,143,799,82,1
4318,Assault Android Cactus+,Other,1476,80,"100,000 .. 200,000",162,0,188,0,1999,1999,0,1
4319,Power-Up,Other,152,104,"100,000 .. 200,000",318,0,371,0,299,299,0,2
4320,CLASH,New Reality Games,98,128,"100,000 .. 200,000",210,0,267,0,0,0,0,39
4321,Clash of the Monsters,Other,180,170,"100,000 .. 200,000",10,0,10,0,0,0,0,1
4322,Squirbs,Other,273,141,"100,000 .. 200,000",179,305,210,305,99,99,0,2
4323,Kinetic Void,Other,284,1215,"100,000 .. 200,000",79,0,64,0,1999,1999,0,1
4324,CRYPTARK,Other,706,127,"100,000 .. 200,000",168,0,209,0,1499,1499,0,7
4325,Osteya,Other,48,35,"100,000 .. 200,000",292,0,298,0,799,799,0,1
4326,The Technomancer,Focus Home Interactive,1438,632,"100,000 .. 200,000",276,0,359,0,1999,1999,0,54
4327,Zenith,Other,330,151,"100,000 .. 200,000",0,0,0,0,1499,1499,0,15
4328,Armikrog,Other,687,569,"100,000 .. 200,000",10,0,10,0,999,999,0,15
4329,Impossible Creatures Steam Edition,THQ Nordic,944,42,"100,000 .. 200,000",70,0,105,0,999,999,0,109
4330,CryoFall,Daedalic Entertainment,1437,416,"100,000 .. 200,000",852,0,852,0,1999,1999,0,58
4331,Geneforge 1,Other,309,21,"100,000 .. 200,000",25,0,36,0,1999,1999,0,16
4332,Caravan,Daedalic Entertainment,458,142,"100,000 .. 200,000",156,0,241,0,999,999,0,58
4333,Obscure,Other,956,61,"100,000 .. 200,000",749,0,1152,0,699,699,0,2
4334,Cavern Escape Extremely Hard game!!!,Other,130,244,"100,000 .. 200,000",212,0,213,0,399,399,0,5
4335,OPUS: The Day We Found Earth,Other,705,109,"100,000 .. 200,000",245,0,318,0,899,899,0,2
4336,Ridge Racer Unbounded,BANDAI NAMCO Entertainment,622,484,"100,000 .. 200,000",244,0,244,0,999,999,0,71
4337,Hydroneer,Other,1855,422,"100,000 .. 200,000",85,0,85,0,999,999,0,2
4338,Vカツ / V-Katsu,Other,377,29,"100,000 .. 200,000",56,0,56,0,0,0,0,3
4339,Enigmatis: The Ghosts of Maple Creek,Artifex Mundi,880,172,"100,000 .. 200,000",394,79,499,79,999,999,0,79
4340,Judgment: Apocalypse Survival Simulation,Other,1289,265,"100,000 .. 200,000",422,233,559,233,1999,1999,0,1
4341,It's Spring Again,Sometimes You,621,51,"100,000 .. 200,000",375,0,264,0,99,99,0,48
4342,"1,000 Heads Among the Trees",KISS ltd,52,52,"100,000 .. 200,000",231,0,267,0,499,499,0,45
4343,Space Hulk: Ascension,Other,561,235,"100,000 .. 200,000",223,0,312,0,0,0,0,2
4344,Home - A VR Spacewalk,Other,165,56,"100,000 .. 200,000",0,0,0,0,0,0,0,2
4345,Touhou Big Big Battle,Other,2414,560,"100,000 .. 200,000",146,47,113,47,0,0,0,2
4346,Sakura Beach 2,Winged Cloud,353,120,"100,000 .. 200,000",228,0,266,0,999,999,0,26
4347,Dragon Knight,Paradise Project,1882,585,"100,000 .. 200,000",165,0,174,0,399,399,0,24
4348,Doodle God,Other,601,184,"100,000 .. 200,000",208,0,211,0,1499,1499,0,19
4349,Girls Like Robots,Other,166,65,"100,000 .. 200,000",181,0,262,0,699,699,0,3
4350,ARCADE GAME SERIES: DIG DUG,BANDAI NAMCO Entertainment,238,46,"100,000 .. 200,000",9,7,9,7,399,399,0,71
4351,MXGP - The Official Motocross Videogame,Other,751,219,"100,000 .. 200,000",309,0,335,0,999,999,0,3
4352,Geneforge 5: Overthrow,Other,79,5,"100,000 .. 200,000",1,0,1,0,1999,1999,0,16
4353,Codename: Rogue Fleet,Other,189,131,"100,000 .. 200,000",5,0,5,0,0,0,0,2
4354,Black Mirror II,THQ Nordic,316,35,"100,000 .. 200,000",0,0,0,0,999,999,0,109
4355,LIV,Other,263,23,"100,000 .. 200,000",24,0,36,0,0,0,0,2
4356,The Escapists: The Walking Dead,Team17 Digital Ltd,423,224,"100,000 .. 200,000",330,0,646,0,1799,1799,0,49
4357,The Parallax Effect,Other,109,120,"100,000 .. 200,000",29,0,49,0,0,0,0,1
4358,Zup! 4,Quiet River,2137,250,"100,000 .. 200,000",189,217,176,217,64,99,35,24
4359,ArcheAge: Unchained,Other,1803,909,"100,000 .. 200,000",0,0,0,0,2599,2599,0,1
4360,A Game of Dwarves,Paradox Interactive,291,173,"100,000 .. 200,000",682,0,1130,0,999,999,0,59
4361,Sakura Nova,Winged Cloud,269,40,"100,000 .. 200,000",151,20,184,20,1499,1499,0,26
4362,Flinthook,Other,552,175,"100,000 .. 200,000",295,0,317,0,1499,1499,0,5
4363,CubeGun,Other,190,122,"100,000 .. 200,000",21,0,24,0,0,0,0,1
4364,Hero of the Kingdom II,Other,1668,101,"100,000 .. 200,000",273,0,282,0,95,799,88,9
4365,Wasteland Angel,Other,171,125,"100,000 .. 200,000",23,0,25,0,999,999,0,18
4366,Jolly Rover,Other,257,33,"100,000 .. 200,000",987,0,993,0,999,999,0,2
4367,Egyptian Senet,Other,204,60,"100,000 .. 200,000",3,0,3,0,499,499,0,1
4368,Atelier Ryza: Ever Darkness & the Secret Hideout,"KOEI TECMO GAMES CO., LTD.",3355,486,"100,000 .. 200,000",817,0,1377,0,5999,5999,0,79
4369,Reveal The Deep,Other,1139,209,"100,000 .. 200,000",54,0,78,0,99,99,0,2
4370,Weable,Other,79,27,"100,000 .. 200,000",239,0,272,0,199,199,0,17
4371,Warlock 2: The Exiled,Paradox Interactive,676,309,"100,000 .. 200,000",1025,0,1026,0,1999,1999,0,59
4372,Ethan: Meteor Hunter,Other,133,82,"100,000 .. 200,000",463,0,463,0,999,999,0,1
4373,Zup! Zero,Quiet River,1814,122,"100,000 .. 200,000",172,208,156,208,64,99,35,24
4374,Ichi,Other,536,69,"100,000 .. 200,000",138,0,175,0,499,499,0,3
4375,Factory Town,Other,1617,157,"100,000 .. 200,000",474,5,352,5,1999,1999,0,1
4376,My Free Zoo,Other,163,137,"100,000 .. 200,000",2,0,2,0,0,0,0,17
4377,Flight of the Paladin,Other,188,177,"100,000 .. 200,000",319,0,396,0,199,199,0,2
4378,Corporate Lifestyle Simulator,Other,508,101,"100,000 .. 200,000",50,0,75,0,499,499,0,2
4379,Disgaea 2 PC,"NIS America, Inc.",821,82,"100,000 .. 200,000",1688,0,2765,0,1999,1999,0,29
4380,Pixel Survivors,Other,191,95,"100,000 .. 200,000",257,0,300,0,399,399,0,5
4381,Table Top Racing: World Tour,Other,402,133,"100,000 .. 200,000",37,0,37,0,399,399,0,1
4382,Headlander,Adult Swim Games,705,71,"100,000 .. 200,000",173,0,205,0,1999,1999,0,22
4383,Ultimate Word Search 2: Letter Boxed,EnsenaSoft,29,44,"100,000 .. 200,000",170,0,179,0,99,99,0,38
4384,Marlow Briggs and the Mask of Death,505 Games,1742,157,"100,000 .. 200,000",92,0,94,0,499,499,0,32
4385,Horizon Chase Turbo,Other,2381,170,"100,000 .. 200,000",368,90,472,90,1999,1999,0,2
4386,The Masterplan,Other,325,186,"100,000 .. 200,000",276,0,314,0,1999,1999,0,1
4387,Little Big Workshop,Other,1343,176,"100,000 .. 200,000",367,0,367,0,1999,1999,0,1
4388,Automobilista,Other,1456,169,"100,000 .. 200,000",18866,0,27138,0,2499,2499,0,5
4389,The Panic Room,Other,184,157,"100,000 .. 200,000",133,0,133,0,0,0,0,7
4390,Day D: Tower Rush,8Floor,110,37,"100,000 .. 200,000",296,0,331,0,499,499,0,40
4391,Lexica,Other,252,83,"100,000 .. 200,000",82,0,164,0,499,499,0,3
4392,BlazBlue: Cross Tag Battle,Arc System Works,1992,540,"100,000 .. 200,000",519,0,519,0,2999,2999,0,30
4393,Idle Adventure,Other,260,122,"100,000 .. 200,000",30,0,30,0,0,0,0,1
4394,DemonsAreCrazy,Other,250,316,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4395,Battle Tanks: Legends of World War II,Other,429,232,"100,000 .. 200,000",0,0,0,0,0,0,0,1
4396,Puzzle Pirates: Dark Seas,Other,338,113,"100,000 .. 200,000",0,0,0,0,0,0,0,3
4397,METAL SLUG 2,SNK CORPORATION,346,55,"100,000 .. 200,000",52,0,58,0,699,699,0,22
4398,Mahsung Deluxe,EnsenaSoft,32,36,"100,000 .. 200,000",154,0,170,0,99,99,0,38
4399,Hyperdevotion Noire: Goddess Black Heart (Neptunia),Idea Factory International,680,150,"100,000 .. 200,000",165,0,168,0,1499,1499,0,21
4400,Zup! Zero 2,Quiet River,475,36,"100,000 .. 200,000",282,217,294,217,64,99,35,24
4401,European Ship Simulator,Other,251,349,"100,000 .. 200,000",3,0,3,0,1999,1999,0,11
4402,Jets'n'Guns Gold,Other,1070,141,"100,000 .. 200,000",60,0,60,0,699,699,0,8
4403,Air Threat,Garage Games,55,20,"100,000 .. 200,000",453,0,447,0,199,199,0,33
4404,The Huntsman: Winter's Curse,Other,195,73,"100,000 .. 200,000",0,0,0,0,0,0,0,3
4405,Industry Giant 2,Other,484,97,"100,000 .. 200,000",420,0,420,0,999,999,0,13
4406,Rollers of the Realm,Other,496,52,"100,000 .. 200,000",242,0,242,0,999,999,0,2
4407,STASIS,Other,1059,241,"100,000 .. 200,000",412,130,565,130,999,999,0,1
4408,War of the Human Tanks,Fruitbat Factory,444,68,"100,000 .. 200,000",283,0,284,0,999,999,0,25
4409,Guncraft,Other,590,625,"100,000 .. 200,000",254,0,280,0,1499,1499,0,11
4410,House of the Dying Sun,Other,1191,128,"100,000 .. 200,000",83,0,93,0,1999,1999,0,1
4411,Death to Spies: Moment of Truth,1C Entertainment,301,50,"100,000 .. 200,000",529,0,529,0,699,699,0,97
4412,Etherlords,Other,70,108,"100,000 .. 200,000",0,0,0,0,499,499,0,16
4413,Red Spider3: A Heroine Never Dies,Other,3,1,"100,000 .. 200,000",0,0,0,0,0,0,0,4
4414,A Kiss For The Petals - Remembering How We Met,MangaGamer,1225,91,"100,000 .. 200,000",324,0,364,0,799,799,0,51
4415,Iron Front: Digital War Edition,Deep Silver,456,306,"100,000 .. 200,000",550,0,580,0,1499,1499,0,40
4416,FaeVerse Alchemy,Other,209,104,"100,000 .. 200,000",194,0,268,0,0,0,0,3
4417,Cloney,Other,132,110,"100,000 .. 200,000",1,0,1,0,0,0,0,2
4418,X-Plane 10 Global - 64 Bit,Aerosoft GmbH,702,309,"100,000 .. 200,000",0,0,0,0,0,0,0,26
4419,Sol Survivor,Other,328,33,"100,000 .. 200,000",670,0,798,0,999,999,0,2
4420,Inside The Gear,Other,44,66,"50,000 .. 100,000",176,0,184,0,199,199,0,8
4421,Dead Effect 2,Other,1296,481,"50,000 .. 100,000",177,0,227,0,239,1199,80,2
4422,Subspace Continuum,Other,422,55,"50,000 .. 100,000",3,0,6,0,0,0,0,1
4423,Conflict Desert Storm,Square Enix,493,144,"50,000 .. 100,000",0,0,0,0,699,699,0,115
4424,Frederic: Evil Strikes Back,Forever Entertainment S. A.,627,116,"50,000 .. 100,000",184,0,230,0,799,799,0,54
4425,Terra Lander Remastered,Funbox Media Ltd,124,89,"50,000 .. 100,000",448,0,450,0,89,299,70,38
4426,The Maw,Other,172,40,"50,000 .. 100,000",0,0,0,0,999,999,0,1
4427,Project Mercury,Other,184,130,"50,000 .. 100,000",15,0,15,0,99,99,0,2
4428,Castle Clicker : Building Tycoon,Other,284,155,"50,000 .. 100,000",6,0,6,0,0,0,0,4
4429,Red Eclipse 2,Other,256,67,"50,000 .. 100,000",0,0,0,0,0,0,0,1
4430,Marooners,Other,397,180,"50,000 .. 100,000",137,0,166,0,199,999,80,4
4431,Out of Reach,Other,1638,1123,"50,000 .. 100,000",132,0,192,0,1499,1499,0,1
4432,Lightblade VR,Other,478,116,"50,000 .. 100,000",19,0,19,0,399,399,0,1
4433,Street Fighter IV,Capcom,312,128,"50,000 .. 100,000",15,0,15,0,1999,1999,0,34
4434,Transport Defender,Other,267,66,"50,000 .. 100,000",37,0,37,0,0,0,0,2
4435,Knock-knock,Other,1182,170,"50,000 .. 100,000",298,0,317,0,999,999,0,2
4436,Gumboy - Crazy Adventures,Other,56,52,"50,000 .. 100,000",1,0,1,0,499,499,0,12
4437,Abyss: The Wraiths of Eden,Artifex Mundi,1032,111,"50,000 .. 100,000",221,0,247,0,999,999,0,79
4438,Fire Pro Wrestling World,"Spike Chunsoft Co., Ltd.",1746,255,"50,000 .. 100,000",748,0,748,0,2999,2999,0,25
4439,DARK,Kalypso Media Digital,544,550,"50,000 .. 100,000",426,0,641,0,999,999,0,44
4440,Sproggiwood,Other,393,93,"50,000 .. 100,000",321,0,525,0,1499,1499,0,2
4441,Domino Sky,Other,223,48,"50,000 .. 100,000",504,0,504,0,399,399,0,8
4442,Blackwell Deception,Other,364,13,"50,000 .. 100,000",260,0,360,0,999,999,0,13
4443,Outer Wilds,Other,4162,320,"50,000 .. 100,000",106,59,140,59,2499,2499,0,11
